,Tweet Date,Tweet Id,Text
0,2021-04-06 16:59:06+00:00,1379478785855262721,"@Tahirson Nece ildir e-pul isledirem, hem web hem de app rahatdir."
1,2021-02-12 19:38:28+00:00,1360312335534063616,"Nie wiem skąd się to wzięło, że wielu ludzi w Polsce w tym politycy, dziennikarze, nawet ci od IT, wymawiają nazwę słynnej firmy z Cupertino: ""e-pl"" lub ""e-pul"". Zamieniając ""A"" na ""E"" 🍎"
2,2021-02-11 11:28:40+00:00,1359826686146195456,"Развитие виртуального кошелька E-PUL усилит конкурентоспособность системы на финансовом рынке #Азербайджан'а

https://t.co/s6fCwc4v8p"
3,2020-12-28 07:32:29+00:00,1343459793738985473,"@sosmedkeras @kegblgnunfaedh numpang nge lapak min

cek dulu sini!

Beli Iphone 8 plus 256gb ex Inter Mulus Fullset All Operator + Case banyak https://t.co/G7T75DmHbN di toko e-PUL Store Rp 6.500.000 di Tokopedia dengan Bebas Ongkir, Sekarang!"
4,2020-12-14 06:39:55+00:00,1338373131866615809,"Платежный сервис E-PUL, PASHA bank и Visa  запускают QR-платежи в сети АЗС SOCAR https://t.co/lbEVLlPxj3"
5,2020-12-14 06:38:16+00:00,1338372719163940865,"İstifadəçilər yanacaq doldurarkən E-PUL mobil tətbiqi ilə QR kodu skan etməklə ödəniş edə, beləliklə xüsusi endirimdən yararlana, üstəlik ay ərzində keçirilən lotereyaya çərçivəsində 100 AZN dəyərində hədiyyə kuponu əldə edə bilərlər.
Ətraflı: https://t.co/rlIEh4g5Um

#PASHABank"
6,2020-12-14 06:38:16+00:00,1338372716961861634,"SOCAR yanacaqdoldurma məntəqələrində ödənişi QR kod ilə təmassız edin! PAŞA Bank, SOCAR YDM və E-PUL -un tərəfdaşlığı çərçivəsində ölkənin bütün SOCAR yanacaqdoldurma məntəqələrində QR kod texnologiyasına əsaslanan ödəmə həlli təqdim edilir. https://t.co/jOgO5t8mpk"
7,2020-11-18 15:16:36+00:00,1329081077000925184,"@Mahir_Madatov Yox, bir başa ödəmə applicationlarla, birbank, asanpay, e-pul və s."
8,2020-10-24 09:29:23+00:00,1319934001528832003,"@man__darin Beynəlxalq bankın kartında da problem var sanki. E-pul tətbiqi ilə dəqiqə yükləmək istədim, alınmadı. Bəlkə də E-pul tətbiqində problem olub. Birkartla həll edə bildim. (vpn-siz)."
9,2020-10-05 11:42:32+00:00,1313082137298468864,@kardelenyarli E-pul’a geçilsin 😌
10,2020-08-19 20:31:14+00:00,1296182961251983362,@ElgizElxanl e-pul deyə bir app var.o nisbətən əlverişlidi
11,2020-08-19 15:50:36+00:00,1296112338723057664,@HelenSspot Where did you get e-pul from this woman?
12,2020-08-19 15:48:59+00:00,1296111929577148420,@OgaMaestro Apple...e-pul. A pool
13,2020-07-27 16:53:35+00:00,1287793265564168192,"e-pul'u da bu sistemi quranı da onun beyin hüceyrələrini də *#&amp;@*""'₼&amp;₼-+#&amp;&amp;#&amp;#&amp;#&amp;##&amp;@&amp;-@:*"":"":&amp;#-@-#'&amp;*:₼:₼&amp;-₼%™^€€√€°$™'@&amp;#::*&amp;™%™%™€^€°✓:"":""
5 manatım uçdu getdi 
Belə vəziyyətin içini"
14,2020-06-11 08:40:38+00:00,1270999371400822787,E-PUL və VİSA sistemi LUKOİL müştəriləri üçün QR ödəniş imkanı yaratdı https://t.co/bGRrkgJYjr
15,2020-06-10 07:37:18+00:00,1270621043166711808,E-pul xidmətindən istifadə edən var ? Son günlər bərbad xidmət göstərir.
16,2020-04-23 19:11:42+00:00,1253401179322810371,@ArkimKes e-Pul'pitini.
17,2020-04-19 03:42:07+00:00,1251717690428805120,@Segaarrr @honeyblo0m @Asknonym tar pnya lg sodara namanya E-Pul
18,2020-04-10 12:09:15+00:00,1248583820611178499,@signaturitem Kenalkan nama saya e-pul
19,2020-04-08 07:20:36+00:00,1247786405876523015,E-PUL и Visa объявили о старте кампании #EvdəQalNağdsızÖdə https://t.co/O0mBHHwUux
20,2020-01-16 13:14:51+00:00,1217797364120989697,"@CatlakKafka E-pul bu, parası
bu: bırakınız uyutalım"
