,Tweet Date,Tweet Id,Text
0,2021-06-10 06:22:28+00:00,1402873780884709377,"Se acuerdan que hace años el juego de Mobile Legends hizo un concurso para hacer skins de jugadores? 
Encontré la skin de Angela que iba a proponer, pero nunca la mandé por inseguridad.
Ahora que la veo, me gusta, está linda.
#MobileLegends #MLBB https://t.co/6IbGsnE64e"
1,2021-06-09 14:22:21+00:00,1402632160289464322,Je veux une Clim dans ma chambre sauf que je peux pas faire de trou et je veux pas de Clim mobile avec le gros tuyau là
2,2021-06-09 14:00:00+00:00,1402626536101060609,"At the start of the pandemic, many brands shifted to digital to keep their businesses operating. It has completely changed the way we live!

The mobile app industry has great potential for growth. Our Mobile App Development course can help you get started: https://t.co/GiFCrhxuhJ https://t.co/FxriNdMgfx"
3,2021-06-09 12:54:34+00:00,1402610070714609666,"@usermegumi henlooo ano lang ang redundant ng iba 😭 gaya ng ""mObIlE pLaYeRs exIsT??!?!"" kaya medyo naiirita lang ako pero huhu thank u pooo pinagtiyatiyagaan lang talaga namin yung fps drops pati yung cp namin na pede nang pang prito pag naglalaro 😆😆😆"
4,2021-06-09 10:06:32+00:00,1402567781350993924,You can use your tablet po basta po sa desktop site kayo ng chrome but yun nga po same with Mobile Phones makakaaccess but yung connection possible maging laggy dahil sa iba yung bandwidth po ng Tablet kesa po sa desktop or laptop. https://t.co/J3ZLtMbyyC
5,2021-06-09 07:07:56+00:00,1402522837051527176,@jootsieguevarra Bakz DOLPHY yun bwahahahaha!!!!! Atleast naka HUAWEI ka yung iba nga dyan Cherry Mobile lang bwahahahaha!!!!
6,2021-06-08 19:29:33+00:00,1402347082372026374,"@ae_bm sí, cuando iba a las reuniones del mobile dando de mamar al crío, por el activismo y eso."
7,2021-06-08 06:12:39+00:00,1402146534234365952,"Maaari nang magbayad sa GCash na nasa PhilHealth Member Portal sa ilalim ng MYEG.

Ito ay iba sa GCash mobile appication.

@teamphilhealth
https://t.co/rslVOH0VL0
https://t.co/4Rhhm5BoXr https://t.co/xhKhkzmDda"
8,2021-06-08 04:28:44+00:00,1402120385701859328,"@Aku_Esports Bueno lo del ping es verdad, pero la diferencia cuánto es? De 30 si me iba muy bien a 50-60 ahora. Y en todos los moba de mobile me iba igual excepto en Champions Legion que tenía server en Argentina. por esa mínima cosa tenemos BR jugando tryhards en vez de LAS players dando"
9,2021-06-08 03:31:48+00:00,1402106058156351489,@catniVG hahahahha iba itsura minsan pag laptop vs mobile minsan sentro sa isa HAHHAAH
10,2021-06-07 17:32:29+00:00,1401955233329139714,"May iba rin talagang saya pag gumagawa ng projects from the ground up about things that honestly interest me and other people. Kung maari lang, gusto ko sanang kumita ng passive income by building Web Apps or Mobile Apps instead of the trend today which is crypto trading."
11,2021-06-07 16:24:42+00:00,1401938174398533632,nagbago na ba layout ng youtube mobile bakit parang iba na hahahaha sorimasen i stream sa desktop so idk ✌️
12,2021-06-07 03:06:13+00:00,1401737230314401798,@jacefuckyea di ka naman naka-PC :3 iba size ng sa mobile.
13,2021-06-05 17:59:20+00:00,1401237216224071681,"Now Playing on 234Radio, Orlando Owoh - Iba Eledumare.

Listen live on https://t.co/xo6W0s15UQ

Download 234Radio mobile app on iOS and Android."
14,2021-06-05 16:54:55+00:00,1401221002516832258,mobile legend any1 ?
15,2021-06-05 12:17:50+00:00,1401151276021288963,"Yung iba 2-3 man team with full gear and equipment. Tapos eto ko, ilusyunadong pilit nakikipag sabayan using mobile phone. Maybe i'm just too blind and desperate"
16,2021-06-05 10:56:41+00:00,1401130853053341700,@kikodevocion ibang iba yung mechanics for sure--- kagaya lang ng mobile MOBAs. Bet ko judge meta since mahirap mag aim pag mobile haahahahaha
17,2021-06-04 20:00:12+00:00,1400905242640801792,"@ch1nux Muchas apps son puro CRUD en el backend con un toquecito de biz logic. Formas y listas en el front o en mobile.

&lt;10K usuarios y les da cosita usar Node y React porque ""qué tal que no escalamos"". Like, bro...

A eso iba. Alan tiene toda la razón. El último párrafo era sarcasmo."
18,2021-06-04 16:12:18+00:00,1400847890868809733,"@harryelsocio ¿Se acuerda Vd. de aquellos camioneros que sacaban el brazo por la ventanilla -del camión PEGASO-  para indicarle al conductor del coche que iba detrás que podía iniciar la maniobra de adelantamiento?
¡Qué tiempos aquellos!
😄 https://t.co/v0nSe9DfxA"
19,2021-06-04 11:39:06+00:00,1400779140266041349,ang saya lang kanina sa taas uwwuu 🤧 iba pa rin talaga ung tawa ng hindi dahil sa Mobile games
20,2021-06-04 10:30:48+00:00,1400761950368264194,"Endorser n ng mobile phone.. iba 
GameboysXPnd
@elijahcanlas_ 
@kkydsnts 
@adriannaso_ 
@NCLST 
@theideafirst_co https://t.co/vUpRb1WOFy"
